"age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","previous","Subscription","contact_success_rate","age_group","credit_risk"
48,"blue-collar","married","secondary","no",-19,"no","yes","unknown","4","jul","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
51,"management","single","tertiary","yes",-55,"yes","no","cellular","18","aug","6","0","no",0.0568070519098923,"Senior","High Risk"
38,"housemaid","married","primary","no",21,"no","no","cellular","26","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"blue-collar","single","secondary","no",14,"no","no","unknown","14","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"technician","single","secondary","no",246,"yes","no","cellular","17","nov","1","2","no",0.106965174129353,"Senior","Medium Risk"
44,"blue-collar","married","primary","no",887,"yes","no","cellular","12","may","2","1","no",0.106965174129353,"Middle-aged","Medium Risk"
40,"management","married","tertiary","no",51,"no","no","cellular","19","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"services","single","secondary","no",-287,"yes","no","cellular","18","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"services","married","secondary","no",0,"yes","no","cellular","14","jul","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"entrepreneur","married","tertiary","no",52,"no","no","cellular","31","jul","8","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"management","married","tertiary","no",2594,"yes","no","cellular","21","nov","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"retired","divorced","primary","no",22,"no","no","unknown","20","jun","4","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"technician","married","tertiary","no",1611,"yes","no","cellular","11","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"admin.","single","tertiary","no",18,"yes","yes","cellular","30","apr","1","0","yes",0.0568070519098923,"Middle-aged","High Risk"
52,"blue-collar","married","primary","no",1331,"yes","no","cellular","29","jul","2","0","no",0.0568070519098923,"Senior","Medium Risk"
39,"management","single","secondary","no",835,"yes","no","unknown","29","may","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"technician","divorced","secondary","no",52,"no","no","cellular","20","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"self-employed","married","primary","no",92,"yes","no","unknown","13","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"management","married","tertiary","no",586,"yes","yes","cellular","6","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
52,"blue-collar","divorced","primary","no",1758,"yes","no","unknown","15","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
50,"self-employed","married","secondary","no",2061,"yes","yes","cellular","29","jan","2","3","no",0.106965174129353,"Senior","High Risk"
25,"technician","single","secondary","no",959,"no","no","cellular","9","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"retired","married","primary","no",208,"no","no","unknown","12","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"services","married","secondary","no",-315,"yes","no","unknown","8","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
48,"management","married","tertiary","yes",-13,"yes","no","cellular","15","may","6","2","no",0.142857142857143,"Middle-aged","High Risk"
37,"admin.","married","tertiary","no",801,"no","no","cellular","11","aug","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
66,"retired","married","tertiary","no",1948,"no","no","cellular","28","jan","1","4","yes",0.645833333333333,"Senior","Medium Risk"
32,"management","single","tertiary","no",751,"yes","no","unknown","8","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"blue-collar","married","secondary","no",784,"yes","yes","unknown","3","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
43,"blue-collar","single","secondary","no",24,"no","no","cellular","12","may","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
40,"technician","divorced","tertiary","no",1871,"yes","no","cellular","17","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"services","single","secondary","no",1378,"yes","no","unknown","8","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"blue-collar","married","primary","no",188,"yes","no","cellular","12","may","3","5","no",0.106965174129353,"Middle-aged","Medium Risk"
32,"services","married","secondary","no",61,"yes","no","cellular","8","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"admin.","married","secondary","no",-967,"yes","no","telephone","15","may","7","0","no",0.0568070519098923,"Senior","High Risk"
31,"blue-collar","single","tertiary","no",462,"yes","yes","unknown","19","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
49,"unknown","married","secondary","no",0,"no","no","cellular","28","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"admin.","married","tertiary","no",1287,"no","no","unknown","16","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
54,"entrepreneur","married","unknown","no",1956,"no","no","cellular","19","nov","5","0","no",0.0568070519098923,"Senior","Medium Risk"
37,"blue-collar","divorced","secondary","no",0,"yes","no","cellular","21","apr","4","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
34,"management","married","secondary","no",-294,"yes","no","unknown","27","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
43,"technician","married","secondary","no",275,"no","no","cellular","25","aug","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"management","married","tertiary","no",724,"yes","no","cellular","17","nov","2","1","no",0.106965174129353,"Middle-aged","Medium Risk"
44,"services","married","secondary","no",27,"no","no","cellular","25","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"admin.","divorced","secondary","no",26,"yes","no","cellular","7","may","1","1","no",0.106965174129353,"Senior","Medium Risk"
36,"technician","married","secondary","no",191,"no","no","cellular","31","aug","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
58,"technician","divorced","secondary","no",-123,"no","no","cellular","5","aug","2","0","no",0.0568070519098923,"Senior","High Risk"
26,"student","single","secondary","no",-147,"no","no","unknown","4","jun","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"technician","single","secondary","no",179,"no","no","cellular","19","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
55,"blue-collar","married","primary","no",1086,"yes","no","cellular","6","may","1","2","no",0.106965174129353,"Senior","Medium Risk"
55,"blue-collar","married","secondary","no",471,"yes","no","unknown","30","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"entrepreneur","married","tertiary","no",105,"yes","no","unknown","28","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"entrepreneur","divorced","secondary","no",1588,"yes","yes","unknown","20","jun","8","0","no",0.0568070519098923,"Middle-aged","High Risk"
38,"housemaid","divorced","secondary","no",70,"no","no","cellular","27","oct","3","1","yes",0.645833333333333,"Middle-aged","Medium Risk"
28,"blue-collar","single","secondary","no",2700,"no","no","cellular","3","feb","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"technician","married","secondary","no",1602,"yes","no","cellular","2","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"admin.","married","tertiary","no",0,"yes","no","cellular","24","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"management","married","tertiary","no",547,"yes","yes","unknown","21","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
26,"technician","single","secondary","no",261,"yes","no","unknown","27","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"technician","married","secondary","no",0,"yes","yes","cellular","4","feb","8","5","no",0.106965174129353,"Middle-aged","High Risk"
42,"management","married","secondary","yes",-34,"no","no","cellular","5","feb","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
31,"admin.","married","secondary","no",5,"yes","yes","cellular","16","jul","7","0","no",0.0568070519098923,"Middle-aged","High Risk"
43,"unemployed","married","secondary","no",3529,"no","no","cellular","5","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"blue-collar","single","tertiary","no",2330,"yes","no","unknown","4","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
41,"blue-collar","married","secondary","no",1334,"yes","no","cellular","20","apr","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
45,"technician","married","tertiary","no",265,"no","no","cellular","28","aug","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"admin.","single","unknown","no",2227,"no","no","cellular","24","feb","2","0","yes",0.0568070519098923,"Senior","Medium Risk"
37,"self-employed","married","secondary","no",487,"no","yes","cellular","27","aug","15","0","no",0.0568070519098923,"Middle-aged","High Risk"
38,"blue-collar","divorced","secondary","no",0,"yes","no","cellular","11","may","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
36,"services","single","secondary","no",174,"yes","no","unknown","7","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"management","married","tertiary","no",3288,"no","no","cellular","8","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"technician","single","secondary","no",57,"no","no","cellular","2","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
47,"technician","married","secondary","no",2246,"yes","no","cellular","10","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"management","divorced","tertiary","no",0,"no","no","unknown","19","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
71,"unknown","married","tertiary","no",353,"no","no","cellular","27","jan","1","2","no",0.106965174129353,"Senior","Medium Risk"
54,"blue-collar","married","secondary","no",448,"yes","yes","cellular","5","aug","1","0","no",0.0568070519098923,"Senior","High Risk"
53,"entrepreneur","married","primary","no",27,"yes","no","telephone","10","sep","3","0","yes",0.0568070519098923,"Senior","Medium Risk"
33,"blue-collar","divorced","secondary","no",474,"no","no","cellular","22","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"technician","single","tertiary","no",1185,"yes","no","cellular","30","apr","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
39,"services","divorced","secondary","no",282,"yes","no","cellular","17","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","married","secondary","no",2,"yes","no","cellular","15","may","9","1","no",0.106965174129353,"Middle-aged","Medium Risk"
34,"technician","single","secondary","no",60,"no","no","cellular","7","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"admin.","divorced","secondary","no",818,"yes","yes","cellular","16","apr","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
37,"technician","married","unknown","no",47,"no","no","unknown","19","jun","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
69,"retired","married","primary","no",279,"no","no","telephone","12","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
52,"unemployed","married","primary","no",20,"yes","no","telephone","28","jan","1","0","no",0.0568070519098923,"Senior","Medium Risk"
31,"admin.","divorced","secondary","no",360,"no","no","cellular","15","may","1","2","no",0.142857142857143,"Middle-aged","Medium Risk"
28,"technician","single","secondary","no",1532,"no","no","cellular","22","may","1","5","no",0.106965174129353,"Middle-aged","Medium Risk"
29,"management","single","tertiary","no",1673,"no","no","cellular","16","aug","2","3","no",0.142857142857143,"Middle-aged","Medium Risk"
46,"services","married","secondary","no",2420,"no","no","cellular","19","nov","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
28,"blue-collar","married","secondary","no",100,"yes","yes","unknown","27","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
41,"admin.","married","secondary","no",0,"no","no","unknown","20","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
42,"technician","divorced","secondary","no",1533,"no","yes","cellular","5","aug","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"admin.","single","secondary","no",296,"no","no","cellular","7","jul","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
28,"blue-collar","married","secondary","no",2788,"yes","no","unknown","6","jun","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
43,"management","single","secondary","no",109,"yes","no","unknown","27","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"technician","married","secondary","no",485,"no","no","cellular","26","aug","14","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","single","tertiary","no",125,"no","no","telephone","29","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
70,"retired","married","secondary","no",616,"no","no","cellular","27","apr","2","1","no",0.106965174129353,"Senior","Medium Risk"
36,"services","married","secondary","no",3064,"yes","no","telephone","26","aug","3","4","no",0.106965174129353,"Middle-aged","Medium Risk"
53,"technician","married","secondary","no",206,"no","no","cellular","26","aug","6","0","no",0.0568070519098923,"Senior","Medium Risk"
45,"services","divorced","secondary","no",-179,"no","no","unknown","3","jul","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
31,"services","single","secondary","no",481,"yes","no","cellular","20","nov","2","2","no",0.106965174129353,"Middle-aged","Medium Risk"
28,"admin.","married","secondary","no",12,"yes","no","cellular","30","jan","3","3","no",0.142857142857143,"Middle-aged","Medium Risk"
45,"blue-collar","married","primary","no",0,"no","no","unknown","23","may","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"management","married","tertiary","no",176,"yes","yes","unknown","1","jun","1","2","no",0.106965174129353,"Senior","High Risk"
53,"blue-collar","married","primary","no",53,"yes","no","cellular","7","apr","1","1","no",0.106965174129353,"Senior","Medium Risk"
30,"management","married","tertiary","no",562,"no","no","cellular","21","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"entrepreneur","married","secondary","no",-118,"yes","no","unknown","9","may","3","0","no",0.0568070519098923,"Senior","High Risk"
40,"blue-collar","married","primary","no",2805,"yes","no","cellular","14","may","6","23","no",0.106965174129353,"Middle-aged","Medium Risk"
26,"management","single","secondary","no",565,"yes","no","unknown","6","jun","11","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"management","married","tertiary","no",1612,"no","no","cellular","16","mar","1","5","no",0.106965174129353,"Senior","Medium Risk"
45,"unemployed","married","primary","no",180,"yes","yes","unknown","27","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
35,"management","married","tertiary","no",0,"yes","no","cellular","21","jul","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"management","single","tertiary","no",876,"yes","no","unknown","23","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"admin.","married","secondary","no",2137,"no","no","telephone","8","jul","7","0","no",0.0568070519098923,"Senior","Medium Risk"
42,"blue-collar","married","primary","no",260,"yes","no","telephone","31","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","married","secondary","yes",-53,"yes","no","cellular","16","apr","1","1","yes",0.142857142857143,"Middle-aged","High Risk"
30,"management","married","tertiary","no",944,"no","no","cellular","29","oct","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
36,"technician","married","secondary","no",2394,"no","no","cellular","14","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"technician","married","secondary","no",297,"yes","no","cellular","14","oct","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
69,"retired","single","tertiary","no",2144,"no","no","cellular","29","jul","1","4","yes",0.645833333333333,"Senior","Medium Risk"
31,"technician","single","tertiary","no",969,"no","no","cellular","15","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"technician","married","secondary","no",0,"no","no","cellular","14","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
26,"entrepreneur","married","tertiary","no",37,"yes","yes","cellular","6","may","1","2","no",0.106965174129353,"Middle-aged","High Risk"
46,"technician","married","secondary","no",410,"no","yes","cellular","21","nov","5","0","no",0.0568070519098923,"Middle-aged","High Risk"
30,"technician","married","secondary","no",1211,"yes","no","cellular","18","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"management","single","tertiary","no",71,"no","no","cellular","22","aug","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"management","married","tertiary","no",436,"yes","no","cellular","17","apr","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
31,"management","married","tertiary","no",1170,"no","no","cellular","20","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"management","divorced","tertiary","no",25,"no","no","unknown","26","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
40,"services","married","secondary","no",1325,"no","no","unknown","11","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
39,"entrepreneur","married","secondary","no",0,"no","no","cellular","21","nov","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","single","secondary","no",647,"yes","yes","cellular","4","feb","1","1","no",0.142857142857143,"Middle-aged","High Risk"
50,"blue-collar","married","primary","no",2142,"yes","no","cellular","29","jan","2","1","no",0.142857142857143,"Senior","Medium Risk"
84,"retired","divorced","primary","no",639,"no","no","telephone","18","may","3","0","yes",0.0568070519098923,"Senior","Medium Risk"
55,"management","married","tertiary","no",236,"no","no","cellular","4","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
40,"services","divorced","secondary","no",1959,"yes","no","unknown","30","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"admin.","married","primary","no",96,"no","no","telephone","4","feb","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
43,"self-employed","single","tertiary","no",0,"no","no","unknown","19","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"blue-collar","married","secondary","no",250,"yes","no","unknown","29","may","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"technician","single","secondary","no",126,"no","no","cellular","22","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
57,"retired","married","unknown","no",1621,"yes","no","unknown","19","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
25,"student","single","secondary","no",8,"no","no","cellular","22","apr","2","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
32,"self-employed","married","tertiary","no",189,"yes","no","unknown","6","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"retired","single","secondary","no",316,"no","no","cellular","12","may","3","0","no",0.0568070519098923,"Senior","Medium Risk"
31,"self-employed","single","tertiary","yes",-282,"yes","no","cellular","20","nov","3","0","no",0.0568070519098923,"Middle-aged","High Risk"
34,"management","married","tertiary","no",-308,"yes","no","cellular","30","apr","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
42,"technician","divorced","secondary","no",248,"no","no","cellular","19","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"self-employed","divorced","tertiary","no",13,"yes","no","cellular","20","apr","1","0","yes",0.0568070519098923,"Senior","Medium Risk"
30,"technician","married","secondary","no",-393,"yes","yes","cellular","16","jul","1","0","yes",0.0568070519098923,"Middle-aged","High Risk"
33,"services","single","secondary","no",358,"yes","no","cellular","7","may","1","3","no",0.106965174129353,"Middle-aged","Medium Risk"
56,"technician","single","tertiary","no",917,"no","no","unknown","9","jun","1","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"admin.","divorced","secondary","no",1268,"yes","no","cellular","15","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
33,"technician","married","secondary","no",-163,"yes","yes","cellular","8","aug","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"management","single","tertiary","no",473,"yes","no","cellular","11","may","2","1","no",0.142857142857143,"Middle-aged","Medium Risk"
37,"technician","married","secondary","no",1063,"yes","no","cellular","31","jul","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"blue-collar","married","secondary","no",424,"yes","yes","unknown","14","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
56,"unemployed","divorced","primary","no",802,"no","no","telephone","3","feb","2","0","no",0.0568070519098923,"Senior","Medium Risk"
31,"management","married","tertiary","no",430,"yes","no","cellular","25","jul","16","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"housemaid","married","secondary","no",2880,"no","no","unknown","12","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"blue-collar","divorced","secondary","no",1069,"yes","no","unknown","30","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
37,"management","married","tertiary","no",0,"no","no","cellular","11","mar","4","2","no",0.106965174129353,"Middle-aged","Medium Risk"
42,"self-employed","married","tertiary","no",753,"no","no","unknown","17","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
29,"blue-collar","married","secondary","no",358,"no","no","cellular","21","jul","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"blue-collar","married","primary","no",1141,"yes","no","cellular","12","may","5","0","no",0.0568070519098923,"Senior","Medium Risk"
40,"technician","married","secondary","no",1259,"no","no","unknown","20","may","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"services","married","secondary","no",227,"no","yes","unknown","3","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
55,"entrepreneur","divorced","secondary","no",538,"yes","no","cellular","7","aug","2","0","yes",0.0568070519098923,"Senior","Medium Risk"
49,"management","married","tertiary","no",92,"yes","no","unknown","6","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"services","single","secondary","no",2478,"no","yes","cellular","20","nov","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
42,"technician","married","secondary","no",440,"yes","no","cellular","3","feb","5","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"self-employed","married","secondary","no",800,"no","yes","cellular","9","jul","1","0","no",0.0568070519098923,"Senior","High Risk"
39,"unknown","single","secondary","no",914,"no","no","unknown","5","jun","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"entrepreneur","single","secondary","no",638,"no","no","cellular","14","jul","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
55,"retired","married","secondary","no",159,"no","no","cellular","28","aug","1","0","no",0.0568070519098923,"Senior","Medium Risk"
43,"blue-collar","married","primary","no",483,"yes","no","cellular","12","may","3","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
53,"unemployed","married","secondary","no",94,"no","no","cellular","10","aug","1","14","yes",0.645833333333333,"Senior","Medium Risk"
57,"retired","married","secondary","no",1044,"no","no","telephone","11","jan","1","2","yes",0.645833333333333,"Senior","Medium Risk"
39,"self-employed","single","unknown","no",0,"no","no","unknown","20","jun","11","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
56,"technician","divorced","tertiary","no",401,"yes","no","telephone","20","nov","1","0","no",0.0568070519098923,"Senior","Medium Risk"
29,"services","single","unknown","no",33,"no","no","unknown","1","jul","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
38,"blue-collar","married","primary","no",506,"yes","yes","unknown","12","jun","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
59,"management","married","tertiary","no",1881,"no","no","cellular","19","nov","2","0","no",0.0568070519098923,"Senior","Medium Risk"
42,"technician","single","unknown","no",344,"yes","no","unknown","3","jun","7","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
46,"blue-collar","married","primary","no",0,"yes","no","unknown","12","may","9","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"admin.","married","secondary","no",3,"yes","no","cellular","28","jul","12","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
35,"services","divorced","secondary","no",221,"yes","no","cellular","14","may","1","1","no",0.106965174129353,"Middle-aged","Medium Risk"
50,"self-employed","married","secondary","no",36,"no","no","cellular","13","aug","10","0","no",0.0568070519098923,"Senior","Medium Risk"
36,"services","single","secondary","no",760,"no","no","unknown","20","jun","13","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
25,"admin.","single","tertiary","no",220,"no","no","cellular","26","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
27,"student","single","tertiary","no",-148,"yes","no","cellular","11","sep","3","1","no",0.142857142857143,"Middle-aged","High Risk"
57,"management","married","tertiary","no",1341,"yes","no","unknown","8","may","2","0","no",0.0568070519098923,"Senior","Medium Risk"
48,"blue-collar","married","secondary","no",865,"yes","no","cellular","13","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
34,"blue-collar","divorced","secondary","no",-566,"yes","no","unknown","26","may","2","0","no",0.0568070519098923,"Middle-aged","High Risk"
33,"services","married","secondary","no",210,"yes","yes","unknown","20","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
26,"technician","single","secondary","no",1275,"yes","no","unknown","20","jun","9","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
50,"blue-collar","married","secondary","no",579,"no","no","cellular","26","aug","4","0","no",0.0568070519098923,"Senior","Medium Risk"
60,"technician","single","tertiary","no",2934,"no","no","cellular","8","aug","2","0","no",0.0568070519098923,"Senior","Medium Risk"
31,"management","married","tertiary","no",271,"no","no","cellular","18","nov","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
52,"technician","married","tertiary","no",0,"no","no","cellular","9","aug","3","4","no",0.645833333333333,"Senior","Medium Risk"
43,"blue-collar","married","primary","no",487,"yes","no","unknown","7","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
30,"technician","single","tertiary","no",699,"yes","no","cellular","11","aug","4","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
32,"blue-collar","married","secondary","no",150,"no","no","cellular","5","feb","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
31,"management","single","tertiary","no",1130,"yes","no","cellular","17","apr","3","4","no",0.106965174129353,"Middle-aged","Medium Risk"
29,"management","single","secondary","no",584,"yes","no","unknown","16","jun","19","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
48,"services","divorced","secondary","no",3186,"no","yes","cellular","9","apr","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
32,"services","single","secondary","no",133,"no","no","cellular","15","apr","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
30,"housemaid","single","tertiary","no",868,"no","no","cellular","7","aug","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
51,"blue-collar","married","unknown","no",1883,"yes","no","unknown","5","may","1","0","no",0.0568070519098923,"Senior","Medium Risk"
34,"management","married","tertiary","no",606,"no","no","cellular","20","apr","1","0","yes",0.0568070519098923,"Middle-aged","Medium Risk"
35,"blue-collar","married","secondary","no",603,"yes","no","cellular","17","apr","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
49,"management","single","primary","no",548,"no","no","telephone","31","jul","6","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"unemployed","married","secondary","no",-872,"yes","yes","cellular","20","nov","1","1","no",0.106965174129353,"Middle-aged","High Risk"
37,"blue-collar","divorced","secondary","no",33,"yes","no","cellular","20","nov","2","1","no",0.106965174129353,"Middle-aged","Medium Risk"
37,"management","married","tertiary","no",1689,"yes","no","unknown","29","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
49,"blue-collar","married","primary","no",902,"no","no","unknown","9","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
44,"services","divorced","secondary","no",0,"yes","yes","unknown","13","may","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
40,"student","married","secondary","no",260,"no","no","cellular","19","nov","1","6","no",0.106965174129353,"Middle-aged","Medium Risk"
57,"technician","married","secondary","no",589,"yes","no","cellular","2","feb","1","4","no",0.106965174129353,"Senior","Medium Risk"
39,"technician","married","secondary","no",626,"yes","no","cellular","11","may","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
36,"student","single","unknown","no",386,"no","no","unknown","18","jun","2","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
37,"unemployed","married","secondary","no",1978,"no","no","cellular","9","sep","1","1","yes",0.645833333333333,"Middle-aged","Medium Risk"
53,"admin.","married","secondary","no",459,"no","no","cellular","14","oct","6","1","no",0.645833333333333,"Senior","Medium Risk"
26,"housemaid","married","secondary","no",-759,"yes","no","cellular","11","jul","1","0","no",0.0568070519098923,"Middle-aged","High Risk"
47,"technician","married","unknown","no",2106,"yes","no","unknown","6","may","1","0","no",0.0568070519098923,"Middle-aged","Medium Risk"
